InvoiceNo,StockCode,Description,Quantity,UnitPrice,importe_linea,CustomerID,Country,mes_compra,dia_semana,alto_valor_transaccion
557278,22558,CLOTHES PEGS RETROSPOT PACK 24,12,1.65,19.799999999999997,13089,UNITED KINGDOM,6,6,1
574710,21165,BEWARE OF THE CAT METAL SIGN,3,1.69,5.07,15427,UNITED KINGDOM,11,6,0
563376,20712,JUMBO BAG WOODLAND ANIMALS,5,2.08,10.4,15752,UNITED KINGDOM,8,1,1
572073,21810,CHRISTMAS HANGING STAR WITH BELL,20,0.39,7.800000000000001,13263,UNITED KINGDOM,10,3,0
568780,21062,PARTY INVITES SPACEMAN,12,0.85,10.2,18235,UNITED KINGDOM,9,3,1
576846,21329,DINOSAURS WRITING SET,12,1.65,19.799999999999997,13500,UNITED KINGDOM,11,2,1
572913,22335,HEART DECORATION PAINTED ZINC,1,0.65,0.65,15993,UNITED KINGDOM,10,2,0
565325,23201,JUMBO BAG ALPHABET,10,2.08,20.8,16086,UNITED KINGDOM,9,4,1
565396,22417,PACK OF 60 SPACEBOY CAKE CASES,1,1.25,1.25,SIN_CLIENTE,UNITED KINGDOM,9,4,0
574034,22595,GINGHAM HEART DECORATION,2,0.85,1.7,17841,UNITED KINGDOM,11,2,0
541711,22348,TEA BAG PLATE RED RETROSPOT,48,0.85,40.8,14646,NETHERLANDS,1,4,1
542255,22196,SMALL HEART MEASURING SPOONS,1,1.63,1.63,SIN_CLIENTE,UNITED KINGDOM,1,2,0
538378,22413,METAL SIGN TAKE IT OR LEAVE IT,2,2.95,5.9,14577,UNITED KINGDOM,12,6,0
577316,23293,SET OF 12 FAIRY CAKE BAKING CASES,16,0.83,13.28,12578,ITALY,11,4,1
562114,84997D,CHILDRENS CUTLERY POLKADOT PINK,1,8.29,8.29,SIN_CLIENTE,UNITED KINGDOM,8,1,0
566008,20617,FIRST CLASS PASSPORT COVER,2,2.1,4.2,16426,UNITED KINGDOM,9,3,0
536752,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,3.39,20.34,17850,UNITED KINGDOM,12,3,1
578921,22382,LUNCH BAG SPACEBOY DESIGN,1,1.65,1.65,13596,UNITED KINGDOM,11,6,0
543800,82482,WOODEN PICTURE FRAME WHITE FINISH,2,2.55,5.1,17282,UNITED KINGDOM,2,6,0
566269,21504,SKULLS GREETING CARD,12,0.42,5.04,17864,UNITED KINGDOM,9,6,0
580960,85099C,JUMBO BAG BAROQUE BLACK WHITE,1,2.08,2.08,16016,UNITED KINGDOM,12,1,0
581134,21455,PAINTED YELLOW WOODEN DAISY,1,0.85,0.85,16368,UNITED KINGDOM,12,2,0
572296,23355,HOT WATER BOTTLE KEEP CALM,1,4.95,4.95,13598,UNITED KINGDOM,10,6,0
549927,22970,LONDON BUS COFFEE MUG,252,2.1,529.2,16684,UNITED KINGDOM,4,2,1
568402,21790,VINTAGE SNAP CARDS,12,0.85,10.2,16629,UNITED KINGDOM,9,1,1
565232,22784,LANTERN CREAM GAZEBO,1,10.79,10.79,SIN_CLIENTE,UNITED KINGDOM,9,4,1
536544,22812,PACK 3 BOXES CHRISTMAS PANNETONE,2,4.21,8.42,SIN_CLIENTE,UNITED KINGDOM,12,2,0
576251,22178,VICTORIAN GLASS HANGING T-LIGHT,18,1.95,35.1,16207,UNITED KINGDOM,11,0,1
574070,85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,12,1.65,19.799999999999997,16748,UNITED KINGDOM,11,2,1
547490,22269,EGG CUP NATURAL CHICKEN,6,1.25,7.5,17507,UNITED KINGDOM,3,2,0
538991,21703,BAG 125G SWIRLY MARBLES,96,0.36,34.56,17511,UNITED KINGDOM,12,2,1
538032,22727,ALARM CLOCK BAKELIKE RED,4,3.75,15.0,14479,UNITED KINGDOM,12,3,1
578041,22113,GREY HEART HOT WATER BOTTLE,1,4.25,4.25,17338,UNITED KINGDOM,11,1,0
545087,22084,PAPER CHAIN KIT EMPIRE,80,2.55,204.0,16422,UNITED KINGDOM,2,0,1
538379,22961,JAM MAKING SET PRINTED,1,1.45,1.45,17126,UNITED KINGDOM,12,6,0
547386,21039,RED RETROSPOT SHOPPING BAG,1,5.79,5.79,SIN_CLIENTE,UNITED KINGDOM,3,1,0
557853,22568,FELTCRAFT CUSHION OWL,4,3.75,15.0,16258,UNITED KINGDOM,6,3,1
556932,22219,LOVEBIRD HANGING DECORATION WHITE,1,1.63,1.63,SIN_CLIENTE,UNITED KINGDOM,6,2,0
569827,22571,ROCKING HORSE RED CHRISTMAS,12,0.85,10.2,13591,UNITED KINGDOM,10,3,1
575139,23077,DOUGHNUT LIP GLOSS,40,1.25,50.0,16863,UNITED KINGDOM,11,1,1
579187,21625,VINTAGE UNION JACK APRON,1,14.13,14.13,SIN_CLIENTE,UNITED KINGDOM,11,0,1
559555,21179,NO JUNK MAIL METAL SIGN,24,0.39,9.36,13678,UNITED KINGDOM,7,0,0
545695,22961,JAM MAKING SET PRINTED,24,1.45,34.8,17050,UNITED KINGDOM,3,6,1
550963,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,4,0.65,2.6,SIN_CLIENTE,UNITED KINGDOM,4,3,0
537403,21892,TRADITIONAL WOODEN CATCH CUP GAME,2,1.25,2.5,17191,UNITED KINGDOM,12,0,0
544599,22568,FELTCRAFT CUSHION OWL,1,7.46,7.46,SIN_CLIENTE,UNITED KINGDOM,2,0,0
546306,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,24.96,24.96,SIN_CLIENTE,UNITED KINGDOM,3,3,1
571442,23330,DECORATIVE WICKER HEART MEDIUM,12,1.25,15.0,17049,UNITED KINGDOM,10,0,1
571328,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,2.95,17.700000000000003,12473,GERMANY,10,0,1
549278,22722,SET OF 6 SPICE TINS PANTRY DESIGN,2,3.95,7.9,16255,UNITED KINGDOM,4,3,0
580115,90143,SILVER BRACELET W PASTEL FLOWER,1,7.9,7.9,SIN_CLIENTE,UNITED KINGDOM,12,3,0
568394,21217,RED RETROSPOT ROUND CAKE TINS,1,9.95,9.95,13314,UNITED KINGDOM,9,1,1
547485,22748,POPPY S PLAYHOUSE KITCHEN,4,2.1,8.4,17019,UNITED KINGDOM,3,2,0
567473,22751,FELTCRAFT PRINCESS OLIVIA DOLL,1,3.75,3.75,17841,UNITED KINGDOM,9,1,0
580399,21479,WHITE SKULL HOT WATER BOTTLE,2,4.25,8.5,13471,UNITED KINGDOM,12,6,0
544846,79321,CHILLI LIGHTS,4,5.75,23.0,16719,UNITED KINGDOM,2,3,1
538860,22456,NATURAL SLATE CHALKBOARD LARGE,4,4.95,19.8,17757,UNITED KINGDOM,12,1,1
549017,20982,12 PENCILS TALL TUBE SKULLS,12,0.85,10.2,15145,UNITED KINGDOM,4,1,1
574941,22114,HOT WATER BOTTLE TEA AND SYMPATHY,57,9.95,567.15,SIN_CLIENTE,UNITED KINGDOM,11,0,1
554371,23084,RABBIT NIGHT LIGHT,24,1.79,42.96,17659,UNITED KINGDOM,5,1,1
554498,22855,FINE WICKER HEART,12,1.25,15.0,15314,UNITED KINGDOM,5,1,1
548522,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,16.63,33.26,SIN_CLIENTE,UNITED KINGDOM,3,3,1
550542,22255,FELT TOADSTOOL SMALL,9,1.63,14.669999999999998,SIN_CLIENTE,UNITED KINGDOM,4,1,1
546896,22151,PLACE SETTING WHITE HEART,12,1.63,19.56,SIN_CLIENTE,UNITED KINGDOM,3,3,1
554307,23167,SMALL CERAMIC TOP STORAGE JAR,96,0.69,66.24,12989,UNITED KINGDOM,5,0,1
555108,23184,BULL DOG BOTTLE OPENER,4,4.95,19.8,18231,UNITED KINGDOM,5,1,1
556733,84596F,SMALL MARSHMALLOWS PINK BOWL,16,0.42,6.72,16919,UNITED KINGDOM,6,1,0
536408,22706,WRAP COWBOYS,25,0.42,10.5,14307,UNITED KINGDOM,12,2,1
568553,23199,JUMBO BAG APPLES,10,2.08,20.8,15674,UNITED KINGDOM,9,1,1
575070,22222,CAKE PLATE LOVEBIRD WHITE,1,4.95,4.95,17841,UNITED KINGDOM,11,1,0
570209,90198A,VINTAGE ROSE BEAD BRACELET RASPBERR,5,4.25,21.25,16326,UNITED KINGDOM,10,6,1
576078,22335,HEART DECORATION PAINTED ZINC,1,0.65,0.65,14432,UNITED KINGDOM,11,6,0
541219,21508,VINTAGE KID DOLLY CARD,1,0.83,0.83,SIN_CLIENTE,UNITED KINGDOM,1,4,0
569629,23393,HOME SWEET HOME CUSHION COVER,4,3.75,15.0,15249,UNITED KINGDOM,10,2,1
552822,21912,VINTAGE SNAKES LADDERS,4,3.75,15.0,15521,UNITED KINGDOM,5,2,1
558240,23158,SET OF 5 LUCKY CAT MAGNETS,1,4.13,4.13,SIN_CLIENTE,UNITED KINGDOM,6,0,0
541422,10135,COLOURING PENCILS BROWN TUBE,9,1.25,11.25,SIN_CLIENTE,UNITED KINGDOM,1,0,1
578994,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2.95,17.700000000000003,14911,EIRE,11,6,1
539958,21870,I CAN ONLY PLEASE ONE PERSON MUG,2,3.36,6.72,SIN_CLIENTE,UNITED KINGDOM,12,3,0
565211,22097,SWALLOW SQUARE TISSUE BOX,36,0.39,14.040000000000001,16638,UNITED KINGDOM,9,3,1
544681,22995,TRAVEL CARD WALLET SUKI,1,0.83,0.83,SIN_CLIENTE,UNITED KINGDOM,2,1,0
541516,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,2,3.29,6.58,SIN_CLIENTE,UNITED KINGDOM,1,1,0
541870,22904,CALENDAR PAPER CUT DESIGN,1,5.79,5.79,SIN_CLIENTE,UNITED KINGDOM,1,0,0
567854,21790,VINTAGE SNAP CARDS,12,0.85,10.2,14038,UNITED KINGDOM,9,3,1
581141,22150,3 STRIPEY MICE FELTCRAFT,12,1.95,23.4,14132,UNITED KINGDOM,12,2,1
575607,37500,TEA TIME TEAPOT IN GIFT BOX,2,8.29,16.58,14096,UNITED KINGDOM,11,3,1
562774,23166,MEDIUM CERAMIC TOP STORAGE JAR,12,1.25,15.0,13500,UNITED KINGDOM,8,1,1
565841,22962,JAM JAR WITH PINK LID,1,1.63,1.63,SIN_CLIENTE,UNITED KINGDOM,9,2,0
569372,22979,PANTRY WASHING UP BRUSH,1,3.29,3.29,SIN_CLIENTE,UNITED KINGDOM,10,0,0
538832,21668,RED STRIPE CERAMIC DRAWER KNOB,12,1.25,15.0,17158,UNITED KINGDOM,12,1,1
566822,23350,ROLL WRAP VINTAGE SPOT,12,1.25,15.0,17677,UNITED KINGDOM,9,3,1
548919,22697,GREEN REGENCY TEACUP AND SAUCER,6,2.95,17.700000000000003,13013,UNITED KINGDOM,4,1,1
562274,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,1.65,19.799999999999997,12704,FINLAND,8,3,1
560926,90161D,ANT COPPER PINK BOUDICCA BRACELET,4,4.98,19.92,SIN_CLIENTE,UNITED KINGDOM,7,4,1
577768,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,1,2.5,2.5,SIN_CLIENTE,UNITED KINGDOM,11,0,0
565472,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,2,6.75,13.5,16255,UNITED KINGDOM,9,0,1
549690,21976,PACK OF 60 MUSHROOM CAKE CASES,1,0.55,0.55,17841,UNITED KINGDOM,4,0,0
553879,22796,PHOTO FRAME 3 CLASSIC HANGING,6,9.95,59.699999999999996,15791,UNITED KINGDOM,5,3,1
578843,23401,RUSTIC MIRROR WITH LACE HEART,1,6.25,6.25,17813,UNITED KINGDOM,11,4,0
572921,23397,FOOT STOOL HOME SWEET HOME,1,9.95,9.95,15993,UNITED KINGDOM,10,2,1
568567,23160,REGENCY TEA SPOON,2,2.46,4.92,SIN_CLIENTE,UNITED KINGDOM,9,1,0
571273,22619,SET OF 6 SOLDIER SKITTLES,8,3.75,30.0,13034,UNITED KINGDOM,10,6,1
556932,21165,BEWARE OF THE CAT METAL SIGN,1,4.13,4.13,SIN_CLIENTE,UNITED KINGDOM,6,2,0
544060,22624,IVORY KITCHEN SCALES,1,8.5,8.5,13623,UNITED KINGDOM,2,1,0
560125,23318,BOX OF 6 MINI VINTAGE CRACKERS,1,2.49,2.49,18118,UNITED KINGDOM,7,4,0
578065,23484,HEART TRELLIS TRIPLE T-LIGHT HOLDER,1,5.79,5.79,SIN_CLIENTE,UNITED KINGDOM,11,1,0
556813,23181,BULL DOG BOTTLE TOP WALL CLOCK,1,16.63,16.63,SIN_CLIENTE,UNITED KINGDOM,6,1,1
564868,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,3.75,15.0,16842,UNITED KINGDOM,8,2,1
577359,22670,FRENCH WC SIGN BLUE METAL,6,1.25,7.5,14903,UNITED KINGDOM,11,4,0
555276,10133,COLOURING PENCILS BROWN TUBE,1,1.63,1.63,SIN_CLIENTE,UNITED KINGDOM,6,2,0
577497,21328,BALLOONS WRITING SET,2,1.65,3.3,17555,UNITED KINGDOM,11,6,0
538566,22495,SET OF 2 ROUND TINS CAMEMBERT,1,5.91,5.91,SIN_CLIENTE,UNITED KINGDOM,12,0,0
543629,84987,SET OF 36 TEATIME PAPER DOILIES,1,3.75,3.75,SIN_CLIENTE,UNITED KINGDOM,2,3,0
555734,82583,HOT BATHS METAL SIGN,24,2.1,50.400000000000006,17696,UNITED KINGDOM,6,1,1
573762,23581,JUMBO BAG PAISLEY PARK,10,2.08,20.8,13758,UNITED KINGDOM,11,1,1
555545,84987,SET OF 36 TEATIME PAPER DOILIES,12,1.45,17.4,17735,UNITED KINGDOM,6,6,1
561125,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,0.83,9.959999999999999,17364,UNITED KINGDOM,7,0,1
579168,21832,CHOCOLATE CALCULATOR,20,1.65,33.0,17806,UNITED KINGDOM,11,0,1
548917,22723,SET OF 6 HERB TINS SKETCHBOOK,8,3.95,31.6,16817,UNITED KINGDOM,4,1,1
572290,22045,SPACEBOY GIFT WRAP,25,0.42,10.5,14800,UNITED KINGDOM,10,6,1
547650,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,1.95,3.9,17059,UNITED KINGDOM,3,3,0
580677,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,4,1.25,5.0,16200,UNITED KINGDOM,12,0,0
546105,22557,PLASTERS IN TIN VINTAGE PAISLEY,3,1.65,4.949999999999999,14662,UNITED KINGDOM,3,2,0
558647,22147,FELTCRAFT BUTTERFLY HEARTS,12,1.45,17.4,14868,UNITED KINGDOM,7,4,1
565617,17129F,BLUE GLASS GEMS IN BAG,9,1.63,14.669999999999998,SIN_CLIENTE,UNITED KINGDOM,9,0,1
573492,21034,REX CASH CARRY JUMBO SHOPPER,2,0.95,1.9,13544,UNITED KINGDOM,10,0,0
569700,22076,6 RIBBONS EMPIRE,3,1.25,3.75,SIN_CLIENTE,UNITED KINGDOM,10,2,0
558904,71143,SILVER BOOK MARK WITH BEADS,5,0.83,4.1499999999999995,SIN_CLIENTE,UNITED KINGDOM,7,0,0
563565,72802C,VANILLA SCENT CANDLE JEWELLED BOX,6,4.25,25.5,17338,UNITED KINGDOM,8,2,1
540551,21810,CHRISTMAS HANGING STAR WITH BELL,1,2.51,2.51,SIN_CLIENTE,UNITED KINGDOM,1,0,0
537653,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,2,1.25,2.5,17897,UNITED KINGDOM,12,1,0
558904,23204,CHARLOTTE BAG APPLES DESIGN,4,1.63,6.52,SIN_CLIENTE,UNITED KINGDOM,7,0,0
576329,22616,PACK OF 12 LONDON TISSUES,2,0.83,1.66,SIN_CLIENTE,UNITED KINGDOM,11,0,0
573183,23505,PLAYING CARDS I LOVE LONDON,6,1.25,7.5,15028,UNITED KINGDOM,10,4,0
544681,21714,CITRONELLA CANDLE GARDEN POT,2,2.46,4.92,SIN_CLIENTE,UNITED KINGDOM,2,1,0
567866,23307,SET OF 60 PANTRY DESIGN CAKE CASES,1,0.55,0.55,16669,UNITED KINGDOM,9,3,0
551174,21670,BLUE SPOT CERAMIC DRAWER KNOB,1,3.29,3.29,SIN_CLIENTE,UNITED KINGDOM,4,1,0
545856,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2.1,12.600000000000001,16225,UNITED KINGDOM,3,0,1
537235,21889,WOODEN BOX OF DOMINOES,216,1.06,228.96,17381,UNITED KINGDOM,12,0,1
542794,85099C,JUMBO BAG BAROQUE BLACK WHITE,2,4.13,8.26,SIN_CLIENTE,UNITED KINGDOM,2,1,0
572755,23191,BUNDLE OF 3 RETRO NOTE BOOKS,4,1.65,6.6,13601,UNITED KINGDOM,10,1,0
541696,21991,BOHEMIAN COLLAGE STATIONERY SET,2,2.46,4.92,SIN_CLIENTE,UNITED KINGDOM,1,3,0
566786,22382,LUNCH BAG SPACEBOY DESIGN,10,1.65,16.5,13518,UNITED KINGDOM,9,3,1
577358,21739,COSY SLIPPER SHOES SMALL GREEN,1,2.46,2.46,SIN_CLIENTE,UNITED KINGDOM,11,4,0
563708,22492,MINI PAINT SET VINTAGE,36,0.65,23.400000000000002,17001,UNITED KINGDOM,8,3,1
570488,22951,60 CAKE CASES DOLLY GIRL DESIGN,1,1.25,1.25,14096,UNITED KINGDOM,10,0,0
542231,22047,EMPIRE GIFT WRAP,25,0.42,10.5,16714,UNITED KINGDOM,1,2,1
568671,22469,HEART OF WICKER SMALL,24,1.65,39.599999999999994,13139,UNITED KINGDOM,9,2,1
572032,23344,JUMBO BAG 50 S CHRISTMAS,10,2.08,20.8,14214,UNITED KINGDOM,10,3,1
571660,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,0.55,13.200000000000001,16191,UNITED KINGDOM,10,1,1
576064,22544,MINI JIGSAW SPACEBOY,5,0.42,2.1,12508,FRANCE,11,6,0
550183,21754,HOME BUILDING BLOCK WORD,9,5.95,53.550000000000004,14105,UNITED KINGDOM,4,3,1
565333,20713,JUMBO BAG OWLS,10,2.08,20.8,12375,FINLAND,9,4,1
560249,21163,DO NOT TOUCH MY STUFF DOOR HANGER,12,0.39,4.68,17571,UNITED KINGDOM,7,6,0
536401,22384,LUNCH BAG PINK POLKADOT,1,1.65,1.65,15862,UNITED KINGDOM,12,2,0
546365,22748,POPPY S PLAYHOUSE KITCHEN,6,2.1,12.600000000000001,12520,GERMANY,3,4,1
566033,22989,SET 2 PANTRY DESIGN TEA TOWELS,2,3.25,6.5,16031,UNITED KINGDOM,9,3,0
578045,79063C,RETRO PILL BOX KEY CHAIN THE KING,1,0.19,0.19,17297,UNITED KINGDOM,11,1,0
542607,22227,HANGING HEART MIRROR DECORATION,7,0.65,4.55,13148,UNITED KINGDOM,1,6,0
575726,22158,3 HEARTS HANGING DECORATION RUSTIC,8,2.95,23.6,16791,UNITED KINGDOM,11,3,1
576570,22900,SET 2 TEA TOWELS I LOVE LONDON,6,3.25,19.5,17220,UNITED KINGDOM,11,1,1
549573,22261,FELT EGG COSY WHITE RABBIT,5,0.85,4.25,14504,UNITED KINGDOM,4,6,0
539217,85099B,JUMBO BAG RED RETROSPOT,20,1.95,39.0,15394,UNITED KINGDOM,12,3,1
544823,21915,RED HARMONICA IN BOX,24,1.25,30.0,14004,UNITED KINGDOM,2,3,1
537634,22112,CHOCOLATE HOT WATER BOTTLE,5,4.95,24.75,16775,UNITED KINGDOM,12,1,1
570252,21175,GIN TONIC DIET METAL SIGN,12,2.55,30.599999999999998,14665,UNITED KINGDOM,10,0,1
553942,22697,GREEN REGENCY TEACUP AND SAUCER,6,2.95,17.700000000000003,18055,UNITED KINGDOM,5,4,1
536559,51014L,FEATHER PEN LIGHT PINK,12,0.85,10.2,17873,UNITED KINGDOM,12,2,1
549023,22361,GLASS JAR DAISY FRESH COTTON WOOL,1,5.79,5.79,SIN_CLIENTE,UNITED KINGDOM,4,1,0
578067,22523,CHILDS GARDEN FORK PINK,1,1.63,1.63,SIN_CLIENTE,UNITED KINGDOM,11,1,0
558760,21929,JUMBO BAG PINK VINTAGE PAISLEY,3,2.08,6.24,16918,UNITED KINGDOM,7,6,0
572283,22110,BIRD HOUSE HOT WATER BOTTLE,2,2.55,5.1,15000,UNITED KINGDOM,10,6,0
574328,22207,FRYING PAN UNION FLAG,4,4.25,17.0,13081,UNITED KINGDOM,11,4,1
574284,23147,SINGLE ANTIQUE ROSE HOOK IVORY,12,1.45,17.4,17644,UNITED KINGDOM,11,3,1
554512,21967,PACK OF 12 SKULL TISSUES,1,0.83,0.83,SIN_CLIENTE,UNITED KINGDOM,5,1,0
576538,85049A,TRADITIONAL CHRISTMAS RIBBONS,24,1.25,30.0,14725,UNITED KINGDOM,11,1,1
565117,85099B,JUMBO BAG RED RETROSPOT,12,2.08,24.96,13089,UNITED KINGDOM,9,3,1
581334,85199S,SMALL HANGING IVORY RED WOOD BIRD,1,0.42,0.42,17841,UNITED KINGDOM,12,3,0
560360,23129,HEART SHAPED HOLLY WREATH,8,4.15,33.2,12744,SINGAPORE,7,0,1
563578,23227,FILIGREE HEART BUTTERFLY WHITE,24,1.25,30.0,12949,UNITED KINGDOM,8,2,1
542431,22502,PICNIC BASKET WICKER SMALL,4,5.95,23.8,12853,UNITED KINGDOM,1,4,1
564308,21528,DAIRY MAID TRADITIONAL TEAPOT,6,6.95,41.7,13901,UNITED KINGDOM,8,2,1
561860,47348A,FUSCHIA VOILE POINTY SHOE DEC,2,0.39,0.78,17997,UNITED KINGDOM,7,4,0
580730,22095,LADS ONLY TISSUE BOX,1,2.46,2.46,SIN_CLIENTE,UNITED KINGDOM,12,0,0
577108,21916,SET 12 RETRO WHITE CHALK STICKS,2,0.42,0.84,15983,UNITED KINGDOM,11,3,0
568191,22866,HAND WARMER SCOTTY DOG DESIGN,24,2.1,50.400000000000006,16655,UNITED KINGDOM,9,6,1
544040,84212,ASSORTED FLOWER COLOUR LEIS,6,0.65,3.9000000000000004,14701,UNITED KINGDOM,2,1,0
564757,20664,TROPICAL HOLIDAY PURSE,1,2.46,2.46,SIN_CLIENTE,UNITED KINGDOM,8,1,0
546089,23000,TRAVEL CARD WALLET TRANSPORT,24,0.42,10.08,17864,UNITED KINGDOM,3,2,1
573315,84375,SET OF 20 KIDS COOKIE CUTTERS,6,2.1,12.600000000000001,17839,UNITED KINGDOM,10,4,1
543901,22968,ROSE COTTAGE KEEPSAKE BOX,2,9.95,19.9,17659,UNITED KINGDOM,2,0,1
540026,21147,JINGLE BELLS TREE DECORATION,1,2.51,2.51,SIN_CLIENTE,UNITED KINGDOM,1,1,0
560225,16236,KITTY PENCIL ERASERS,6,0.42,2.52,SIN_CLIENTE,UNITED KINGDOM,7,4,0
541810,21494,ROTATING LEAVES T-LIGHT HOLDER,1,5.79,5.79,SIN_CLIENTE,UNITED KINGDOM,1,4,0
547884,22663,JUMBO BAG DOLLY GIRL DESIGN,10,1.95,19.5,13481,UNITED KINGDOM,3,0,1
575220,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,100,1.79,179.0,17511,UNITED KINGDOM,11,2,1
554494,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,2,2.95,5.9,16327,UNITED KINGDOM,5,1,0
569544,23559,WOODLAND BUNNIES LOLLY MAKERS,1,4.13,4.13,SIN_CLIENTE,UNITED KINGDOM,10,1,0
574169,23203,JUMBO BAG VINTAGE DOILY,10,2.08,20.8,17491,UNITED KINGDOM,11,3,1
565519,85114B,IVORY ENCHANTED FOREST PLACEMAT,12,1.65,19.799999999999997,12502,SPAIN,9,0,1
551277,22796,PHOTO FRAME 3 CLASSIC HANGING,2,9.95,19.9,13637,UNITED KINGDOM,4,2,1
572292,22633,HAND WARMER UNION JACK,1,2.1,2.1,16017,UNITED KINGDOM,10,6,0
556629,23100,SILVER BELLS TABLE DECORATION,12,1.25,15.0,14841,UNITED KINGDOM,6,0,1
572865,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,1,1.69,1.69,17841,UNITED KINGDOM,10,2,0
571712,22616,PACK OF 12 LONDON TISSUES,24,0.39,9.36,14056,UNITED KINGDOM,10,1,0
558114,23031,DOORKNOB CRACKED GLAZE PINK,6,1.65,9.899999999999999,14911,EIRE,6,0,0
560225,84946,ANTIQUE SILVER T-LIGHT GLASS,4,2.46,9.84,SIN_CLIENTE,UNITED KINGDOM,7,4,0
541995,21240,BLUE POLKADOT CUP,8,0.85,6.8,13158,UNITED KINGDOM,1,1,0
574074,85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,3,3.29,9.870000000000001,SIN_CLIENTE,UNITED KINGDOM,11,2,0
581256,23355,HOT WATER BOTTLE KEEP CALM,47,8.29,389.62999999999994,SIN_CLIENTE,UNITED KINGDOM,12,3,1
538638,85049A,TRADITIONAL CHRISTMAS RIBBONS,4,1.25,5.0,17231,UNITED KINGDOM,12,0,0
563933,23350,ROLL WRAP VINTAGE SPOT,5,1.25,6.25,16536,UNITED KINGDOM,8,6,0
577473,22097,SWALLOW SQUARE TISSUE BOX,2,0.39,0.78,15919,UNITED KINGDOM,11,6,0
559338,22211,WOOD STAMP SET FLOWERS,2,0.83,1.66,SIN_CLIENTE,UNITED KINGDOM,7,3,0
575607,23263,SET OF 3 WOODEN HEART DECORATIONS,12,2.46,29.52,14096,UNITED KINGDOM,11,3,1
557064,23013,GLASS APOTHECARY BOTTLE TONIC,1,3.95,3.95,13263,UNITED KINGDOM,6,3,0
547042,22625,RED KITCHEN SCALES,1,8.5,8.5,SIN_CLIENTE,UNITED KINGDOM,3,6,0
540356,22644,CERAMIC CHERRY CAKE MONEY BANK,2,4.21,8.42,SIN_CLIENTE,UNITED KINGDOM,1,3,0
546850,22951,60 CAKE CASES DOLLY GIRL DESIGN,2,0.55,1.1,13268,UNITED KINGDOM,3,3,0
577485,22505,MEMO BOARD COTTAGE DESIGN,2,4.95,9.9,16360,UNITED KINGDOM,11,6,1
573399,16045,POPART WOODEN PENCILS ASST,100,0.04,4.0,13949,UNITED KINGDOM,10,6,0
538524,22738,RIBBON REEL SNOWY VILLAGE,5,3.36,16.8,SIN_CLIENTE,UNITED KINGDOM,12,0,1
562201,23201,JUMBO BAG ALPHABET,2,2.08,4.16,14527,UNITED KINGDOM,8,2,0
554293,22352,LUNCH BOX WITH CUTLERY RETROSPOT,1,4.96,4.96,SIN_CLIENTE,UNITED KINGDOM,5,0,0
546652,21100,CHARLIE AND LOLA CHARLOTTE BAG,1,4.13,4.13,SIN_CLIENTE,UNITED KINGDOM,3,1,0
568660,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,1.65,19.799999999999997,15134,UNITED KINGDOM,9,2,1
562204,23295,SET OF 12 MINI LOAF BAKING CASES,1,0.83,0.83,16324,UNITED KINGDOM,8,2,0
541507,48194,DOORMAT HEARTS,1,14.13,14.13,SIN_CLIENTE,UNITED KINGDOM,1,1,1
553471,22960,JAM MAKING SET WITH JARS,48,2.96,142.07999999999998,18102,UNITED KINGDOM,5,1,1
555350,22652,TRAVEL SEWING KIT,10,1.65,16.5,17652,UNITED KINGDOM,6,3,1
544684,22729,ALARM CLOCK BAKELIKE ORANGE,1,7.46,7.46,SIN_CLIENTE,UNITED KINGDOM,2,1,0
550470,22161,HEART DECORATION RUSTIC HANGING,1,0.79,0.79,SIN_CLIENTE,UNITED KINGDOM,4,0,0
564342,23184,BULL DOG BOTTLE OPENER,1,4.95,4.95,16340,UNITED KINGDOM,8,2,0
554994,22507,MEMO BOARD RETROSPOT DESIGN,1,4.95,4.95,14606,UNITED KINGDOM,5,6,0
564738,23355,HOT WATER BOTTLE KEEP CALM,4,4.95,19.8,16816,UNITED KINGDOM,8,6,1
547937,23194,GYMKHANA TREASURE BOOK BOX,1,2.25,2.25,15068,UNITED KINGDOM,3,0,0
